ISBN_13,PUBL_DATE,PUBL_MONTH,D14_SALE,CATEG_NO,CATEG_NM,AU_CNT,AU_NO,AU_W_CNT,AU_S_CNT,AU_S_AVG,PU_NO,PU_W_CNT,PU_S_CNT,PU_S_AVG,BK_PRICE,BSPT_BIZ,BSPT_LIB,BSPT_SLF,BSPT_LIT,F_INCOME,CSMP_EXP,GRCR_EXP,BOOK_EXP,BK_S_PRD,BK_A_PRD,BK_S_RTL,BK_S_OLN,CSTMR_PI,CSTMR_PP,UNEMPLOY,AU_BS_W1,AU_BS_W2,AU_BS_W3,AU_BS_W4,AU_BS_SC,PU_BS_W1,PU_BS_W2,PU_BS_W3,PU_BS_W4,PU_BS_SC,AU_S_12M,AU_S_06M,AU_S_03M,AU_S_01M,PU_S_12M,PU_S_06M,PU_S_03M,PU_S_01M
9.78893E+12,20130207,201302,13,1006,193;9.GP,1,,0,0,0,104824,307,36157,117.8,9000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7285,2892,1563,552
9.78897E+12,20130207,201302,40,1006,193;9.GP,1,,0,0,0,146189,117,6997,59.8,9000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3231,1811,938,328
9.78897E+12,20130207,201302,40,1006,193;9.GP,1,,0,0,0,146189,117,6997,59.8,9000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3231,1811,938,328
9.78893E+12,20130207,201302,4,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14448,6908,3382,1157
9.78893E+12,20130207,201302,1,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937,8311,4053,1659
9.78893E+12,20130207,201302,1,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937,8311,4053,1659
9.78897E+12,20130207,201302,0,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5465,2354,1102,379
9.78897E+12,20130207,201302,2,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5465,2354,1102,379
9.78897E+12,20130207,201302,0,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5465,2354,1102,379
9.789E+12,20130207,201302,1,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331,1446,806,263
9.789E+12,20130207,201302,4,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331,1446,806,263
9.78898E+12,20130207,201302,0,1006,193;9.GP,1,,0,0,0,1400,161,1507,9.4,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,29,13,6
9.78893E+12,20130207,201302,2,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1181,516,196
9.78893E+12,20130207,201302,0,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1181,516,196
9.78898E+12,20130207,201302,0,1006,193;9.GP,1,,0,0,0,1400,161,1507,9.4,7000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,29,13,6
9.78897E+12,20130208,201302,4,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,2,0,0.6,0,0,0,0,41774,24900,12280,4871
9.78897E+12,20130208,201302,3,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,2,0,0.6,0,0,0,0,41774,24900,12280,4871
9.78897E+12,20130208,201302,47,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,30000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5465,2354,1102,379
9.78896E+12,20130208,201302,0,1006,193;9.GP,1,,0,0,0,5590,733,10647,14.5,26000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,633,262,89
9.78899E+12,20130208,201302,8,1006,193;9.GP,1,,0,0,0,101770,32,11417,356.8,15000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,503,259,89
9.78896E+12,20130208,201302,1,1006,193;9.GP,1,,0,0,0,452,182,3210,17.6,14000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,143,58,14
9.78899E+12,20130208,201302,6,1006,193;9.GP,1,,0,0,0,96262,95,2160,22.7,12000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,231,151,44
9.789E+12,20130208,201302,7,1006,193;9.GP,1,,0,0,0,146108,76,2552,33.6,11000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467,725,367,154
9.78899E+12,20130208,201302,0,1006,193;9.GP,1,,0,0,0,1619,46,342,7.4,10000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,4,1
9.789E+12,20130208,201302,1,1006,193;9.GP,1,,0,0,0,168080,12,41,3.4,9000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
9.78893E+12,20130208,201302,6,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21089,9816,5000,1790
9.78893E+12,20130208,201302,1,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937,8311,4053,1659
9.78893E+12,20130208,201302,2,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937,8311,4053,1659
9.789E+12,20130208,201302,19,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331,1446,806,263
9.78899E+12,20130208,201302,6,1006,193;9.GP,1,,0,0,0,102652,18,98,5.4,8000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1
9.789E+12,20130208,201302,0,1006,193;9.GP,1,,0,0,0,165134,156,1846,11.8,7000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55,25
9.78899E+12,20130209,201302,0,1006,193;9.GP,1,,0,0,0,143791,11,74,6.7,9000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,40,37,0
9.78896E+12,20130210,201302,13,1006,193;9.GP,1,,0,0,0,2855,656,565545,862.1,13000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,1,2,1.1,0,0,0,0,78281,38829,17553,6078
9.78896E+12,20130210,201302,0,1006,193;9.GP,1,,0,0,0,1367,931,17237,18.5,26000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925,1231,539,141
9.78896E+12,20130210,201302,0,1006,193;9.GP,1,,0,0,0,8287,1029,9356,9.1,21000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,778,318,79
9.78897E+12,20130210,201302,0,1006,193;9.GP,1,,0,0,0,104604,139,546,3.9,20000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,33,25,4
9.78895E+12,20130210,201302,0,1006,193;9.GP,1,,0,0,0,6569,772,194713,252.2,18000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29294,14933,7621,2814
9.7912E+12,20130210,201302,0,1006,193;9.GP,1,,0,0,0,187988,1,0,0,15000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.78896E+12,20130210,201302,5,1006,193;9.GP,1,,0,0,0,8287,1029,9356,9.1,13000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,778,318,79
9.78899E+12,20130210,201302,12,1006,193;9.GP,1,,0,0,0,107340,119,48808,410.2,12000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8167,5088,4036,632
9.78897E+12,20130210,201302,16,1006,193;9.GP,1,,0,0,0,129,608,195548,321.6,12000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26664,12671,6350,2538
9.78899E+12,20130210,201302,0,1006,193;9.GP,1,,0,0,0,110198,34,508,14.9,12000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,87,27,7
9.789E+12,20130210,201302,5,1006,193;9.GP,1,,0,0,0,4425,434,18604,42.9,10000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572,1124,559,121
9.78896E+12,20130210,201302,0,1006,193;9.GP,1,,0,0,0,739,1374,29844,21.7,10000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4232,1859,620,212
9.78899E+12,20130210,201302,28,1006,193;9.GP,1,,0,0,0,97832,251,8655,34.5,9000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,833,382,141
9.78894E+12,20130212,201302,10,1006,193;9.GP,1,,0,0,0,51,2769,2794895,1009.4,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,4,5,4,3.9,0,0,0,0,302793,139597,68941,24309
9.78894E+12,20130212,201302,17,1006,193;9.GP,1,,0,0,0,1562,2845,151845,53.4,9000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,1,1,0,0,0.3,0,0,0,0,22605,10626,5180,1840
9.78896E+12,20130212,201302,9,1006,193;9.GP,1,,0,0,0,99312,293,9288,31.7,12000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,490,225,69
9.78896E+12,20130212,201302,9,1006,193;9.GP,1,,0,0,0,99312,293,9288,31.7,12000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,490,225,69
9.78897E+12,20130212,201302,48,1006,193;9.GP,1,,0,0,0,107677,316,14811,46.9,11000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,1373,731,313
9.78896E+12,20130212,201302,8,1006,193;9.GP,1,,0,0,0,99312,293,9288,31.7,10000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,490,225,69
9.78895E+12,20130212,201302,6,1006,193;9.GP,1,,0,0,0,102836,856,58204,68,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11335,6150,2841,834
9.78895E+12,20130212,201302,4,1006,193;9.GP,1,,0,0,0,102836,856,58204,68,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11335,6150,2841,834
9.78893E+12,20130212,201302,4,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21089,9816,5000,1790
9.78893E+12,20130212,201302,2,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21089,9816,5000,1790
9.78893E+12,20130212,201302,4,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21089,9816,5000,1790
9.78893E+12,20130212,201302,1,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14448,6908,3382,1157
9.78893E+12,20130212,201302,1,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14448,6908,3382,1157
9.78893E+12,20130212,201302,0,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14448,6908,3382,1157
9.789E+12,20130212,201302,0,1006,193;9.GP,1,,0,0,0,17781,271,3257,12,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,295,141,23
9.78893E+12,20130212,201302,3,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1181,516,196
9.78893E+12,20130212,201302,3,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1181,516,196
9.78896E+12,20130212,201302,0,1006,193;9.GP,1,,0,0,0,8287,1029,9356,9.1,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,778,318,79
9.78899E+12,20130212,201302,0,1006,193;9.GP,1,,0,0,0,103335,42,2586,61.6,7000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,386,118,17
9.78899E+12,20130212,201302,0,1006,193;9.GP,1,,0,0,0,103335,42,2586,61.6,7000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,386,118,17
9.78897E+12,20130213,201302,1,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,2,0,0,0.4,0,0,0,0,41774,24900,12280,4871
9.78897E+12,20130213,201302,1,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,2,0,0,0.4,0,0,0,0,41774,24900,12280,4871
9.78899E+12,20130213,201302,0,1006,193;9.GP,1,,0,0,0,104563,76,2381,31.3,20000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,235,101,28
9.78893E+12,20130213,201302,3,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937,8311,4053,1659
9.789E+12,20130213,201302,11,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331,1446,806,263
9.78893E+12,20130213,201302,1,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1181,516,196
9.78897E+12,20130214,201302,0,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,2,0,0,0.4,0,0,0,0,41774,24900,12280,4871
9.789E+12,20130214,201302,14,1006,193;9.GP,1,,0,0,0,149264,17,4176,245.6,13000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,121,63,50
9.78897E+12,20130214,201302,62,1006,193;9.GP,1,,0,0,0,143633,18,5621,312.3,12000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1459,1002,355
9.78896E+12,20130214,201302,0,1006,193;9.GP,1,,0,0,0,481,456,1261,2.8,10000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,93,23,7
9.78893E+12,20130214,201302,2,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14448,6908,3382,1157
9.78893E+12,20130214,201302,2,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14448,6908,3382,1157
9.78893E+12,20130214,201302,5,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14448,6908,3382,1157
9.78893E+12,20130214,201302,0,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937,8311,4053,1659
9.78893E+12,20130214,201302,1,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937,8311,4053,1659
9.789E+12,20130214,201302,1,1006,193;9.GP,1,,0,0,0,163363,81,1336,16.5,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,123,50
9.78897E+12,20130214,201302,0,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5465,2354,1102,379
9.78897E+12,20130214,201302,1,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5465,2354,1102,379
9.78893E+12,20130214,201302,1,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1181,516,196
9.78893E+12,20130214,201302,3,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1181,516,196
9.78897E+12,20130215,201302,1,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,2,0,0,0.4,0,0,0,0,41774,24900,12280,4871
9.78897E+12,20130215,201302,0,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,2,0,0,0.4,0,0,0,0,41774,24900,12280,4871
9.78899E+12,20130215,201302,0,1006,193;9.GP,1,,0,0,0,109179,20,117,5.9,22000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,2,1
9.78897E+12,20130215,201302,0,1006,193;9.GP,1,,0,0,0,776,1702,32621,19.2,20000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4257,2000,750,278
9.78898E+12,20130215,201302,0,1006,193;9.GP,1,,0,0,0,1350,588,12180,20.7,15000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,595,237,101
9.789E+12,20130215,201302,0,1006,193;9.GP,1,,0,0,0,4406,236,1060,4.5,13800,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,130,58,36
9.789E+12,20130215,201302,0,1006,193;9.GP,1,,0,0,0,137122,129,7958,61.7,13000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118,2442,944,248
9.78896E+12,20130215,201302,9,1006,193;9.GP,1,,0,0,0,94,597,188785,316.2,12000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20903,9600,4518,1593
9.789E+12,20130215,201302,1,1006,193;9.GP,1,,0,0,0,110116,9,683,75.9,12000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,98,54,17
9.78896E+12,20130215,201302,0,1006,193;9.GP,1,,0,0,0,7952,277,4763,17.2,12000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,495,288,109
9.789E+12,20130215,201302,0,1006,193;9.GP,1,,0,0,0,98898,5,35,7,12000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.789E+12,20130215,201302,5,1006,193;9.GP,1,,0,0,0,17781,271,3257,12,10000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,295,141,23
